place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
1,George Behrmann,0:45:20,9,0:54:20,-,-,-,-,M,-,9
2,William Howden,0:46:40,7,0:54:30,-,-,-,-,M,-,7
3,George Hartwell,0:47:00,10,0:57:00,-,-,-,-,M,-,10
4,Elliot F Craig,0:47:25,7.5,0:54:55,-,-,-,-,M,-,7.5
5,Angus McMillan,0:48:45,8.5,0:57:15,-,-,-,-,M,-,8.5
6,Arthur Mauerhan,0:49:11,9,0:58:11,-,-,-,-,M,-,9
7,N G Schou,0:49:35,10,0:59:35,-,-,-,-,M,-,10
8,Otto Boeddiker,0:49:45,2,0:51:45,-,-,-,-,M,-,2
9,J J McShane,0:50:15,10,1:00:15,-,-,-,-,M,-,10
10,I Logan,0:50:30,8.5,0:59:00,-,-,-,-,M,-,8.5
11,First Name Swain,0:50:40,10,1:00:40,-,-,-,-,M,-,10
12,William Maghetti,0:50:45,10,1:00:45,-,-,-,-,M,-,10
13,A Hansen,0:50:51,10,1:00:50,-,-,-,-,M,-,10
14,A W Hansen,0:51:10,10,1:01:10,-,-,-,-,M,-,10
15,Leo Connolly,0:51:25,0,1:01:35,-,-,-,-,M,-,0
16,J Coughlin,0:51:25,10,1:01:35,-,-,-,-,M,-,10
17,Leo Lears,0:51:40,9,1:00:40,-,-,-,-,M,-,9
18,V K Horton,0:52:00,9,1:01:00,-,-,-,-,M,-,9
19,J F Schou,0:52:10,10,1:02:10,-,-,-,-,M,-,10
20,William Joyner,0:52:20,3,0:55:20,-,-,-,-,M,-,3
21,George Mann,0:52:35,10,1:02:35,-,-,-,-,M,-,10
22,W  Granibeher,0:52:42,10,1:02:42,-,-,-,-,M,-,10
23,Ed Norman,0:52:45,6,0:58:45,-,-,-,-,M,-,6
24,William Moer,0:52:47,3,0:55:47,-,-,-,-,M,-,3
25,Issac Day,0:52:50,10,1:02:50,-,-,-,-,M,-,10
26,Don Connolly,0:53:05,0,0:53:05,-,-,-,-,M,-,0
27,J A Lund,0:53:10,8,1:01:10,-,-,-,-,M,-,8
28,E Carr,0:53:13,8.5,1:01:45,-,-,-,-,M,-,8.5
29,J A Hobson,0:53:80,10,1:03:30,-,-,-,-,M,-,10
30,Roy Lorett,0:53:40,0,1:03:40,-,-,-,-,M,-,0
31,R  Howden,0:53:50,3.5,0:57:20,-,-,-,-,M,-,3.5
32,J B King,0:54:01,0,0:54:01,-,-,-,-,M,-,0
33,R ?,0:54:12,10,1:04:12,-,-,-,-,M,-,10
34,Chester Benzles,0:54:15,10,1:04:15,-,-,-,-,M,-,10
35,J W Waters,0:54:42,5.5,1:00:22,-,-,-,-,M,-,5.5
36,J A Peters,0:54:55,10,1:04:55,-,-,-,-,M,-,10
37,T Cushing,0:55:00,5.5,1:00:30,-,-,-,-,M,-,5.5
38,Ed Hartley,0:55:05,6,1:01:05,-,-,-,-,M,-,6
39,B Coffee,0:55:20,8,1:03:20,-,-,-,-,M,-,8
40,James Copland,0:53:50,8,1:03:50,-,-,-,-,M,-,8
41,A Rattray,0:53:55,8.5,1:04:25,-,-,-,-,M,-,8.5
42,J Wilkins,0:56:05,6,1:02:05,-,-,-,-,M,-,6
43,Leo J Hills,0:56:22,8,1:04:22,-,-,-,-,M,-,8
44,M Hartmann,0:56:25,7.5,1:03:55,-,-,-,-,M,-,7.5
45,H Prenbel,0:56:35,10,1:01:33,-,-,-,-,M,-,10
46,H Hedstrom,0:56:40,8,1:04:40,-,-,-,-,M,-,8
47,George Feliches,0:57:30,9,1:06:30,-,-,-,-,M,-,9
48,Luke Bilberscan,0:57:36,10,1:07:36,-,-,-,-,M,-,10
49,Chester A Coates,0:57:40,10,1:07:40,-,-,-,-,M,-,10
50,F  C Kispert,0:58:20,4,1:02:20,-,-,-,-,M,-,4
51,D  Copeland,0:58:32,8,1:06:32,-,-,-,-,M,-,8
52,Carl Larsen,0:58:50,8,1:06:50,-,-,-,-,M,-,8
53,H Barisch,0:59:10,10,1:09:10,-,-,-,-,M,-,10
54,H S Magee,0:59:12,10,1:09:12,-,-,-,-,M,-,10
55,A Behrend,0:59:15,10,1:09:15,-,-,-,-,M,-,10
56,F H Pell,0:59:22,10,1:09:22,-,-,-,-,M,-,10
57,A Hallberg,0:58:38,10,1:09:38,-,-,-,-,M,-,10
58,Lester Kellogg,1:00:10,9,1:09:10,-,-,-,-,M,-,9
59,A Soderman,1:00:20,8,1:08:20,-,-,-,-,M,-,8
60,George Bromler,1:00:30,9,1:09:30,-,-,-,-,M,-,9
61,Leland Webber,1:00:53,9,1:09:53,-,-,-,-,M,-,9
62,A Klonfer,1:01:05,10,1:11:05,-,-,-,-,M,-,10
63,J J Hassard,1:01:25,0,1:01:25,-,-,-,-,M,-,0
64,T Cene,1:02:08,9,1:11:08,-,-,-,-,M,-,9
65,A Codington,1:02:17,8,1:10:17,-,-,-,-,M,-,8
66,H Lutge,1:02:26,10,1:12:26,-,-,-,-,M,-,10
67,A Gillespie,1:02:38,10,1:12:38,-,-,-,-,M,-,10
68,Otto F Bureuson,1:03:00,8,1:11:00,-,-,-,-,M,-,8
69,George Kemper,1:03:10,10,1:13:10,-,-,-,-,M,-,10
70,Louis Becker,1:03:80,10,1:13:80,-,-,-,-,M,-,10
71,L Estrada,-,3.5,-,-,-,-,-,M,-,3.5
72,A Ihrand,1:08:26,10,1:18:26,-,-,-,-,M,-,10
73,Harold Freed,1:09:53,10,1:19:53,-,-,-,-,M,-,10
74,B Behngerann,1:10:23,10,1:20:23,-,-,-,-,M,-,10
75,George Banford,1:15:53,10,1:25:53,-,-,-,-,M,-,10
76,P Herrick,1:20:50,10,1:30:50,-,-,-,-,M,-,10
77,J McVeigh,1:22:00,10,1:32:00,-,-,-,-,M,-,10
