place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
1,Oliver Millard,0:49:00,6,0:55:00,-,-,-,-,M,-,6
2,Mason Hartwell,0:49:18,3.5,0:52:43,-,-,-,-,M,-,3.5
3,Walter Andres,0:50:00,7,0:57:00,-,-,-,-,M,-,7
4,George Hartwell,0:51:00,5.5,0:56:30,-,-,-,-,M,-,5.5
5,Harold Young,0:51:30,7,0:58:30,-,-,-,-,M,-,7
6,Arner Gustafson,0:52:01,6.5,0:58:01,-,-,-,-,M,-,6.5
7,James McGee,0:52:03,1.5,0:55:33,-,-,-,-,M,-,1.5
8,William Howden,0:52:30,0.5,0:58:00,-,-,-,-,M,-,0.5
9,Al Jung,0:52:31,5.5,0:58:01,-,-,-,-,M,-,5.5
10,First Name Refford,0:52:33,6,0:58:33,-,-,-,-,M,-,6
11,Ed Hartley,0:52:35,7.5,1:00:05,-,-,-,-,M,-,7.5
12,Max Wegener,0:53:00,6,0:59:00,-,-,-,-,M,-,6
13,Basil Spurr,0:53:22,3,0:56:22,-,-,-,-,M,-,3
14,F  Van Tassell,0:53:25,5.5,0:58:55,-,-,-,-,M,-,5.5
15,Arthur Diercks,0:53:40,7,1:00:40,-,-,-,-,M,-,7
16,H  McPherson,0:53:55,5,0:58:55,-,-,-,-,M,-,5
17,R Howden Jr,0:55:00,3,0:58:00,-,-,-,-,M,-,3
18,E  George,0:55:30,6,1:01:30,-,-,-,-,M,-,6
19,Basil M Locke,0:55:40,6,1:01:40,-,-,-,-,M,-,6
20,Maurice Copt,0:55:45,6,1:01:45,-,-,-,-,M,-,6
21,M W Hicovich,0:55:50,6,1:01:50,-,-,-,-,M,-,6
22,C Wallbridge,0:56:15,4,1:00:15,-,-,-,-,M,-,4
23,J  A Saimt,0:56:16,2,0:58:16,-,-,-,-,M,-,2
24,T J Glesener,0:56:30,7,0:63:30,-,-,-,-,M,-,7
25,Basil F Garcia,0:56:35,6.5,1:03:65,-,-,-,-,M,-,6.5
26,O  Boeddecker,0:56:45,0,0:56:45,-,-,-,-,M,-,0
27,O James,0:57:00,6.5,1:03:30,-,-,-,-,M,-,6.5
28,George Savage,0:57:30,7,1:04:30,-,-,-,-,M,-,7
29,Frank Burns,0:58:00,6,1:04:00,-,-,-,-,M,-,6
30,Walter Blair,0:58:07,7,1:05:07,-,-,-,-,M,-,7
31,Ed Leary,0:58:20,6.5,1:04:50,-,-,-,-,M,-,6.5
32,E McCarthy,0:58:23,6.5,1:04:53,-,-,-,-,M,-,6.5
33,Wallace Marsh,0:58:30,6,1:04:30,-,-,-,-,M,-,6
34,John Driscoll,0:58:38,7.5,1:06:08,-,-,-,-,M,-,7.5
35,C E Robinson,0:58:45,5,1:03:45,-,-,-,-,M,-,5
36,J C Cheseman,0:58:50,7,1:05:50,-,-,-,-,M,-,7
37,Ed Strohmeir,0:58:55,7.5,1:05:25,-,-,-,-,M,-,7.5
38,Earl Brown,0:58:56,6,1:04:56,-,-,-,-,M,-,6
39,F P McDonnell,0:58:57,6,1:04:57,-,-,-,-,M,-,6
40,Frank Neary,0:58:58,6,1:04:58,-,-,-,-,M,-,6
41,John Olson,0:58:59,7,1:05:59,-,-,-,-,M,-,7
42,William Hartwell,0:59:00,5.5,1:03:50,-,-,-,-,M,-,5.5
43,Ed Toomey,0:59:02,7,1:06:02,-,-,-,-,M,-,7
44,Duncan Copland,0:59:05,6,1:05:05,-,-,-,-,M,-,6
45,Jack Brandt,0:59:08,5.5,1:04:38,-,-,-,-,M,-,5.5
46,H Waters,0:59:08,6.5,1:05:38,-,-,-,-,M,-,6.5
47,Basil C Stahl,0:59:30,7.5,1:06:30,-,-,-,-,M,-,7.5
48,A Gorse,0:59:45,5,1:04:45,-,-,-,-,M,-,5
49,John Kuhn,0:59:55,6,1:05:55,-,-,-,-,M,-,6
50,H Anderson,1:00:20,6,1:06:20,-,-,-,-,M,-,6
51,John C Grant,1:00:30,7,1:07:30,-,-,-,-,M,-,7
52,Chas Roberts,1:00:55,7,1:07:55,-,-,-,-,M,-,7
53,Thom Parry,1:00:20,6,1:07:20,-,-,-,-,M,-,6
54,Wm Bontaderil,1:01:22,7,1:08:22,-,-,-,-,M,-,7
55,T Connolly,1:01:55,6,1:07:55,-,-,-,-,M,-,6
56,C A Kemp,1:02:10,7,1:09:20,-,-,-,-,M,-,7
57,Joe Tracy,1:02:30,6.5,1:08:00,-,-,-,-,M,-,6.5
58,John J Burke,1:02:45,5,1:07:45,-,-,-,-,M,-,5
59,Fred C Jensen,1:02:47,7.5,1:10:17,-,-,-,-,M,-,7.5
60,Day,1:02:58,5,1:07:58,-,-,-,-,M,-,5
61,Leo Jones,1:03:50,8,1:11:50,-,-,-,-,M,-,8
62,Wm Forner,1:04:30,7.5,1:12:00,-,-,-,-,M,-,7.5
63,B  B Lacy,1:04:35,6.5,1:11:05,-,-,-,-,M,-,6.5
64,George Bantel,1:07:00,6,1:18:00,-,-,-,-,M,-,6
65,Ed McMahon,1:07:30,7.5,1:15:00,-,-,-,-,M,-,7.5
66,R Barker,1:08:00,7,1:15:00,-,-,-,-,M,-,7
67,Wm Sheehin,1:10:05,6.5,1:16:35,-,-,-,-,M,-,6.5
68,Jes Tobin,1:10:07,6,1:16:07,-,-,-,-,M,-,6
69,A J Kelm,1:10:30,7.5,1:18:00,-,-,-,-,M,-,7.5
70,Al Johnson,1:11:30,6,1:17:30,-,-,-,-,M,-,6
71,Ed Morgan,1:11:35,6,1:17:35,-,-,-,-,M,-,6
72,Dick Groves,1:12:03,7,1:19:03,-,-,-,-,M,-,7
73,C H Hurst,1:15:11,6,1:21:11,-,-,-,-,M,-,6
74,Wm Evatt,1:16:05,7,1:28:05,-,-,-,-,M,-,7
75,Wm Crait,1:20:33,7.5,1:28:33,-,-,-,-,M,-,7.5
76,A Price,1:20:35,7,1:27:35,-,-,-,-,M,-,7
77,Cltton May,1:20:30,7,1:27:30,-,-,-,-,M,-,7
78,T C Pearce,1:20:42,7,1:27:42,-,-,-,-,M,-,7
79,Hall,1:27:30,-,-,-,-,-,-,M,-,-
