place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
1,Angelo Frediani,0:46:32,10,0:56:32,-,-,1,-,M,-,10
2,Wilbert Annis,0:48:10,10,0:58:10,-,-,2,-,M,-,10
3,Otto Mackoto,0:48:14,10,0:58:14,-,-,3,-,M,-,10
4,Donald Arndt,0:48:20,10,0:58:20,-,-,4,-,M,-,10
5,Edward Ardoin,0:48:31,8,0:56:31,-,-,5,-,M,-,8
6,Albert Tiensuu,0:49:20,10,0:59:20,-,-,6,-,M,-,10
7,D Trune,0:49:34,10,0:59:34,-,-,7,-,M,-,10
8,Carl Newkirk,0:49:58,6.5,0:56:28,-,-,8,-,M,-,6.5
9,Harvey Mielenz,0:50:12,10,1:00:12,-,-,9,-,M,-,10
10,John Ardizzone,0:50:51,10,1:00:51,-,-,10,-,M,-,10
11,J Maneuso,0:51:09,10,1:01:09,-,-,11,-,M,-,10
12,W Brorra,0:51:11,10,1:01:11,-,-,12,-,M,-,10
13,H McNamara,0:51:21,10,1:01:21,-,-,13,-,M,-,10
14,J Hooser,0:51:22,10,1:01:22,-,-,14,-,M,-,10
15,A Brellme,0:51:24,10,1:01:24,-,-,15,-,M,-,10
16,R Macklenburg,0:51:25,10,1:01:25,-,-,16,-,M,-,10
17,D Atken,0:51:27,5.5,0:56:57,-,-,17,-,M,-,5.5
18,E Byrne,0:51:30,10,1:01:30,-,-,18,-,M,-,10
19,C Ludkens,0:50:45,6.5,0:57:15,-,-,19,-,M,-,6.5
20,C Murellos,0:50:15,3.5,0:53:45,-,-,20,-,M,-,3.5
21,E Talamander,0:50:49,6.5,0:57:19,-,-,21,-,M,-,6.5
22,E De Lisle,0:52:00,6,0:58:00,-,-,22,-,M,-,6
23,Ray Cockling,0:52:03,1.5,0:53:33,-,-,23,-,M,-,1.5
24,J Papaa,0:52:03,5.5,0:57:33,-,-,24,-,M,-,5.5
25,J Shearn,0:51:26,7,0:58:26,-,-,25,-,M,-,7
26,D Beimare,0:52:27,5,0:57:27,-,-,26,-,M,-,5
27,William Frazer,0:52:23,0,0:52:23,-,-,27,-,M,-,0
28,B Hooper,0:54:04,0,0:54:04,-,-,28,-,M,-,0
29,J Cassidy,0:54:07,0,0:54:07,-,-,29,-,M,-,0
30,R Davis,0:54:24,3,0:57:24,-,-,30,-,M,-,3
31,V Yamakows,0:54:39,5.5,1:00:09,-,-,31,-,M,-,5.5
32,J Keegan,0:55:03,5,1:00:03,-,-,32,-,M,-,5
33,P Maghetti,0:55:08,10,1:05:08,-,-,33,-,M,-,10
34,E Fratini,0:55:24,10,1:05:24,-,-,34,-,M,-,10
35,M Maatta,0:55:53,6.5,1:02:23,-,-,35,-,M,-,6.5
36,M Tabata,0:56:49,9,1:05:49,-,-,36,-,M,-,9
37,A Mendoza,0:59:03,6.5,1:05:33,-,-,37,-,M,-,6.5
38,F Vors,0:57:19,10,1:07:19,-,-,38,-,M,-,10
39,E Robertson,-,-,1:07:24,-,-,39,-,M,-,-
40,P Knox,0:58:29,10,1:08:29,-,-,40,-,M,-,10
41,B Caputo,0:59:30,10,1:09:30,-,-,41,-,M,-,10
42,K Ilanada,1:00:19,9,1:09:19,-,-,42,-,M,-,9
43,J Cameron,1:00:01,8.5,1:08:51,-,-,43,-,M,-,8.5
44,G Billich,1:00:40,10,1:10:40,-,-,44,-,M,-,10
45,J Hashimoto,1:00:64,9.5,1:10:14,-,-,45,-,M,-,9.5
46,J Toda,1:02:45,8,1:10:45,-,-,46,-,M,-,8
47,W Magner,1:04:29,3,1:07:29,-,-,47,-,M,-,3
48,S Ogami,1:04:34,10,1:14:34,-,-,48,-,M,-,10
49,W Taylor,1:06:34,10,1:16:34,-,-,49,-,M,-,10
50,Y Goso,1:06:22,2,1:08:22,-,-,50,-,M,-,2
51,J Tao,1:06:37,10,1:16:37,-,-,51,-,M,-,10
52,C Cosian,-,10,-,-,-,52,-,M,-,10
53,Lorensen,-,10,-,-,-,53,-,M,-,10
